mac,weekday,fecha_esp32,voltaje,corriente,potencia,frecuencia,energia,fp,esp32_temp,workstation_cpu,workstation_cpu_power,workstation_cpu_temp,workstation_gpu,workstation_gpu_power,workstation_gpu_temp,workstation_ram,workstation_ram_power
3C:61:05:12:96:30,6,2022-07-02 04:28:00,119.4,1.0825,118.27333333333333,59.983333333333334,0.0019999999999527063,0.9158333333333334,49.759233333333334,10.606833333333332,43.1,33.93333333333333,0.016666666666666666,35.56666666666667,14.5315,48.686166666666665,9.419333333333332
3C:61:05:12:96:30,6,2022-07-02 04:29:00,119.41000000000001,1.0828,118.16833333333334,59.965,0.002000000000066393,0.9141666666666667,48.90738,10.484833333333334,43.1,33.15,0.016666666666666666,35.65,14.555,48.67883333333334,8.723833333333335
3C:61:05:12:96:30,6,2022-07-02 04:30:00,119.41333333333334,1.0887833333333332,119.07333333333332,59.965,0.0019999999999527063,0.9156666666666667,48.85182666666667,10.421,43.1,33.35,0.0,35.56666666666667,14.56,48.74483333333333,9.254
3C:61:05:12:96:30,6,2022-07-02 04:31:00,119.42166666666667,1.0849333333333333,118.35833333333333,59.92833333333333,0.002000000000066393,0.9131666666666667,50.18515666666667,10.546833333333334,43.1,33.75,0.0,35.5,14.5585,48.810833333333335,9.516
3C:61:05:12:96:30,6,2022-07-02 04:32:00,119.415,1.0846166666666666,118.45833333333333,59.94833333333334,0.0019999999999527063,0.9148333333333334,48.41664333333333,9.6025,43.1,32.86666666666667,0.0,35.56666666666667,14.506,48.831,8.702833333333333
3C:61:05:12:96:30,6,2022-07-02 04:33:00,119.41186440677967,1.0890677966101694,119.02881355932203,59.9593220338983,0.0019999999999527063,0.9147457627118644,48.3050593220339,9.955593220338983,43.1,32.74576271186441,0.0,35.54237288135593,14.51186440677966,48.825423728813554,8.972372881355932
3C:61:05:12:96:30,6,2022-07-02 04:34:00,119.40833333333333,1.0840333333333334,118.39,59.968333333333334,0.002000000000066393,0.9136666666666666,50.16663666666667,9.768166666666668,43.1,33.233333333333334,0.0,35.71666666666667,14.491666666666667,48.83316666666667,9.493166666666667
3C:61:05:12:96:30,6,2022-07-02 04:35:00,119.42,1.0864333333333331,118.77666666666667,59.945,0.0019999999999527063,0.9153333333333333,51.09256333333334,9.889000000000001,43.1,33.0,0.0,35.71666666666667,14.498666666666667,48.83616666666667,8.754333333333333
3C:61:05:12:96:30,6,2022-07-02 04:36:00,119.40333333333335,1.0873833333333331,118.85333333333332,59.97666666666667,0.002000000000066393,0.9156666666666667,51.09256333333334,10.020833333333334,43.1,32.516666666666666,0.0,35.666666666666664,14.473833333333333,48.82733333333333,8.826666666666666
3C:61:05:12:96:30,6,2022-07-02 04:37:00,119.40666666666668,1.0805666666666667,117.98166666666665,59.93666666666666,0.0019999999999527063,0.9136666666666666,49.731453333333334,10.867999999999999,43.1,33.86666666666667,0.0,35.666666666666664,14.511666666666665,48.799,9.523666666666665
3C:61:05:12:96:30,6,2022-07-02 04:38:00,119.39333333333335,1.0863,118.74833333333332,59.95333333333333,0.002000000000066393,0.9153333333333333,48.41664166666667,9.681333333333333,43.1,32.983333333333334,0.0,35.63333333333333,14.538,48.81616666666667,9.683833333333332
3C:61:05:12:96:30,6,2022-07-02 04:39:00,119.39000000000001,1.0854,118.485,59.97166666666667,0.0019999999999527063,0.9143333333333333,48.87034666666667,10.457166666666666,43.1,33.7,0.0,35.61666666666667,14.481333333333334,48.82,9.906833333333333
3C:61:05:12:96:30,6,2022-07-02 04:40:00,119.39666666666668,1.0843,118.36833333333334,59.97166666666667,0.0019999999999527063,0.9143333333333333,48.490715,9.601833333333333,43.1,33.2,0.0,35.65,14.526,48.81966666666666,9.979666666666667
3C:61:05:12:96:30,6,2022-07-02 04:41:00,119.39833333333334,1.0841666666666667,118.41166666666666,59.955000000000005,0.002000000000066393,0.9148333333333334,45.462938333333334,10.529166666666667,43.1,33.8,0.0,35.65,14.550666666666666,48.874833333333335,9.547833333333333
3C:61:05:12:96:30,6,2022-07-02 04:42:00,119.38666666666668,1.08185,118.16499999999999,59.99,0.0019999999999527063,0.9141666666666667,46.805526666666665,9.826666666666666,43.1,32.71666666666667,0.0,35.766666666666666,14.523166666666667,48.9145,8.792499999999999
3C:61:05:12:96:30,6,2022-07-02 04:43:00,119.39833333333334,1.0799333333333334,118.02666666666667,59.94833333333334,0.0009999999999763531,0.9145000000000001,45.95367833333333,10.065833333333334,43.1,33.083333333333336,0.2,35.583333333333336,14.505666666666666,48.913,9.378666666666668
3C:61:05:12:96:30,6,2022-07-02 04:44:00,119.405,1.0863666666666667,118.75833333333334,59.96333333333334,0.0030000000000427463,0.9146666666666667,45.111086666666665,10.2805,43.1,33.4,0.0,35.53333333333333,14.509333333333332,48.958,9.440333333333333
3C:61:05:12:96:30,6,2022-07-02 04:45:00,119.385,1.0856333333333335,118.56833333333334,59.980000000000004,0.0009999999999763531,0.9145000000000001,48.93515666666667,10.166833333333333,43.1,33.75,0.0,35.71666666666667,14.489666666666666,48.931333333333335,9.875333333333334
3C:61:05:12:96:30,6,2022-07-02 04:46:00,119.38833333333334,1.0816000000000001,118.225,59.983333333333334,0.002000000000066393,0.9155,49.361085,9.923333333333334,43.1,32.71666666666667,0.0,35.55,14.532666666666666,48.92483333333333,8.620666666666667
3C:61:05:12:96:30,6,2022-07-02 04:47:00,119.39666666666668,1.0805666666666667,118.105,59.95333333333333,0.0019999999999527063,0.9153333333333333,49.19442,10.790833333333333,43.1,33.93333333333333,0.03333333333333333,35.6,14.501333333333331,48.925,9.670333333333334
3C:61:05:12:96:30,6,2022-07-02 04:48:00,119.40166666666667,1.08145,118.21499999999999,59.95,0.002000000000066393,0.9153333333333333,50.21293666666667,9.669166666666666,43.1,32.65,0.03333333333333333,35.45,14.505166666666666,48.89366666666667,9.067333333333332
3C:61:05:12:96:30,6,2022-07-02 04:49:00,119.40666666666668,1.0907166666666666,119.10166666666667,59.945,0.0029999999999290594,0.9143333333333333,51.101823333333336,10.247833333333334,43.1,33.28333333333333,0.0,35.56666666666667,14.510166666666667,48.905,9.529166666666667
3C:61:05:12:96:30,6,2022-07-02 04:50:00,119.40333333333335,1.0865,118.69666666666667,59.973333333333336,0.0009999999999763531,0.9155,49.787011666666665,10.0225,43.1,33.15,0.0,35.55,14.4835,48.8825,9.010666666666667
3C:61:05:12:96:30,6,2022-07-02 04:51:00,119.405,1.0814166666666667,117.99166666666666,59.980000000000004,0.002000000000066393,0.914,49.759233333333334,9.828000000000001,43.1,32.8,0.0,35.583333333333336,14.484,48.87483333333333,9.244166666666667
3C:61:05:12:96:30,6,2022-07-02 04:52:00,119.43,1.0827166666666668,118.21833333333333,59.94166666666667,0.0019999999999527063,0.914,50.14812166666666,9.844666666666665,43.1,32.93333333333333,0.0,35.45,14.487166666666667,48.87133333333334,9.611666666666668
3C:61:05:12:96:30,6,2022-07-02 04:53:00,119.41000000000001,1.0839,118.41333333333334,59.938333333333325,0.002000000000066393,0.9143333333333333,51.555526666666665,10.06,43.1,33.28333333333333,0.0,35.483333333333334,14.487,48.86533333333333,9.565333333333333
3C:61:05:12:96:30,6,2022-07-02 04:54:00,119.415,1.08725,118.76333333333334,59.95666666666667,0.0019999999999527063,0.9150000000000001,49.34256666666667,10.412,43.1,33.8,0.03333333333333333,35.6,14.495833333333334,48.89816666666666,9.644333333333332
3C:61:05:12:96:30,6,2022-07-02 04:55:00,119.405,1.0847666666666667,118.57166666666667,59.98166666666667,0.0019999999999527063,0.9155,50.620340000000006,10.2675,43.1,33.166666666666664,0.0,35.43333333333333,14.469166666666666,48.90866666666667,9.233333333333333
3C:61:05:12:96:30,6,2022-07-02 04:56:00,119.40833333333333,1.0801333333333332,117.91333333333334,59.96333333333334,0.002000000000066393,0.914,48.87034666666667,9.951500000000001,43.1,33.13333333333333,0.0,35.46666666666667,14.4865,48.94666666666667,9.037833333333333
3C:61:05:12:96:30,6,2022-07-02 04:57:00,119.41166666666668,1.0812,118.03,59.980000000000004,0.0019999999999527063,0.9146666666666667,48.41664333333333,9.934833333333334,43.1,33.68333333333333,0.0,35.46666666666667,14.489,48.947,9.784333333333334
3C:61:05:12:96:30,6,2022-07-02 04:58:00,119.4,1.0873333333333333,118.88000000000001,59.980000000000004,0.002000000000066393,0.9158333333333334,48.4722,10.496,43.1,33.81666666666667,0.0,35.583333333333336,14.490333333333332,48.92733333333333,9.583833333333333
3C:61:05:12:96:30,6,2022-07-02 04:59:00,119.41833333333334,1.0859166666666666,118.72166666666666,59.965,0.0019999999999527063,0.9153333333333333,49.759233333333334,9.461500000000001,43.1,32.333333333333336,0.0,35.43333333333333,14.497666666666667,48.88283333333333,8.766833333333333
3C:61:05:12:96:30,6,2022-07-02 05:00:00,119.41000000000001,1.0856333333333335,118.775,59.986666666666665,0.002000000000066393,0.9149999999999999,47.54627666666667,10.416833333333333,43.09683333333333,34.25,0.0,35.166666666666664,14.551333333333332,48.8735,10.215333333333332
3C:61:05:12:96:30,6,2022-07-02 05:01:00,119.405,1.0805,118.02333333333333,59.980000000000004,0.0019999999999527063,0.9146666666666667,47.52775666666666,10.174333333333333,43.09,33.31666666666667,0.0,35.333333333333336,14.536499999999998,48.88066666666667,8.954333333333333
3C:61:05:12:96:30,6,2022-07-02 05:02:00,119.445,1.0778333333333334,117.65333333333334,59.931666666666665,0.0019999999999527063,0.9138333333333334,48.38886333333333,10.072166666666668,43.09,33.35,0.0,35.6,14.553166666666666,48.869166666666665,9.190333333333333
3C:61:05:12:96:30,6,2022-07-02 05:03:00,119.42000000000002,1.07855,117.775,59.93666666666666,0.002000000000066393,0.9143333333333333,49.31479,10.483333333333333,43.09,33.46666666666667,0.0,35.45,14.608833333333333,48.86716666666666,9.154166666666667
3C:61:05:12:96:30,6,2022-07-02 05:04:00,119.40166666666667,1.0844333333333334,118.405,59.965,0.0019999999999527063,0.9133333333333334,47.95368,9.834,43.09,33.45,0.03333333333333333,35.4,14.642,48.84683333333333,9.668000000000001
